timestamp,location_lat,location_lon,elevation_m,temperature_C,humidity_%,wind_speed_m_s,cloud_cover_%,solar_irradiance_W_m2,panel_capacity_kW,panel_efficiency_%,tilt_angle_deg,azimuth_deg,actual_power_output_kW
2023-01-02 11:00:00,55.51152266,112.5828178,1275.643708,9.214565079,77.18326221,7.650085048,27.9235754,167.7262706,295.7696216,16.89302107,5.431938432,0,7.621657178
2023-01-02 12:00:00,-35.16952155,28.66700529,2489.323924,11.87011844,70.22296434,3.909721655,29.47630054,115.1909315,488.9058255,13.04414,4.816366101,180,6.647875596
2023-01-02 13:00:00,-72.41901948,-95.12585537,2828.670184,12.99073631,70.36717192,8.055703331,0,16.41293574,63.81141156,24.07733268,54.44164191,180,0.2295711025
2023-01-02 14:00:00,33.16194477,142.0852228,1396.007586,13.71365833,79.1951082,3.471769569,6.441319667,217.8549351,493.2507287,19.60625527,57.34393344,90,18.71425234
2023-01-02 15:00:00,-10.77255113,-163.707007,1368.441153,8.570480964,67.95406148,9.489583256,34.55963427,229.6762565,233.870293,18.78262177,24.39806076,180,10.04079861
2023-01-02 16:00:00,-68.03311773,-107.344941,1506.191189,11.79563566,92.08965331,9.77723221,5.226206116,21.91757285,110.0977611,16.09827779,27.35218978,90,0.3880488936
2023-01-02 17:00:00,-0.86815618,90.73689401,2169.372092,6.220856005,80.40423571,8.046480524,0,333.1745212,471.6971322,14.94287889,22.12189716,180,23.26220736
2023-01-02 18:00:00,-83.8100662,75.37605491,2004.180872,5.629989177,79.42518565,4.130916477,30.63014018,0,234.8380418,12.69711949,46.6612125,180,0
2023-01-02 19:00:00,73.67767237,-75.86219026,668.5048476,5.195327587,83.65731892,7.453608784,27.49459332,0,174.3261307,10.90214627,46.24719713,270,0
2023-01-02 20:00:00,-43.41960331,-157.6710449,191.6860458,5.651817464,76.98996893,6.832731279,19.58237344,37.01567205,107.6912418,19.51746463,13.22517969,270,0.7449101756
2023-01-02 21:00:00,29.25401118,128.908106,2847.762389,7.658739663,68.01539131,5.959167211,18.12300089,48.95920963,134.6698501,21.68800677,23.03364779,90,1.41940511
2023-01-02 22:00:00,-33.8920063,-67.06885029,783.2092792,-2.881242163,92.26117043,6.264257395,15.60825713,104.8303037,489.6305356,22.86644,12.74620062,180,11.20875542
2023-01-02 23:00:00,3.612243812,-109.5431706,1915.790054,-0.3679733864,85.41130428,0.940122926,9.201369319,84.9711741,152.6827465,20.86461747,2.7974487,90,2.40750496
2023-01-03 0:00:00,8.407850282,5.78225605,2485.314008,1.936214835,89.93947059,5.393707456,42.32966867,0,488.925156,23.45426323,3.367287844,0,0
2023-01-03 1:00:00,-56.72619801,147.6817917,900.8302516,-2.82964857,88.24223278,5.175440708,21.46198655,0,165.7772783,24.74209767,8.809387459,0,0
2023-01-03 2:00:00,84.525233,-164.323232,1906.300241,-3.619532154,81.83003947,0,0,16.68429478,116.4778143,24.42501952,1.792922111,0,0.418295013
2023-01-03 3:00:00,49.52390821,95.68947169,323.7007234,1.214934353,80.80181391,0,19.91769195,65.63207551,92.49872727,18.88345425,25.39051238,270,1.14268459
2023-01-03 4:00:00,79.10980948,26.09036206,2909.794333,-0.1103776484,92.87497829,1.97362313,0,29.01160685,206.5153981,13.36300005,3.841170622,270,0.7186197152
2023-01-03 5:00:00,71.06892308,-26.83831804,174.4748252,5.778317758,76.10715042,0,34.70738158,0,119.1664178,11.59533149,50.8446835,270,0
2023-01-03 6:00:00,17.62199619,87.86895988,1314.524022,3.224049669,92.86869395,3.377254642,6.589669527,294.91785,348.7720439,24.90887497,42.72491864,270,24.99176231
2023-01-03 7:00:00,75.9373623,167.6967928,1610.457726,8.159069466,70.73143046,4.064214529,12.00413077,64.58602982,120.6460959,14.62585347,47.01857059,90,1.089748638
2023-01-03 8:00:00,-74.07134963,-97.48576398,2371.445336,12.22033241,71.96903759,4.840185514,38.75659581,109.5193413,417.8630257,10.50956589,37.04880709,90,4.773255378
2023-01-03 9:00:00,-54.72308476,-128.2869486,363.3855512,14.70055633,84.52427994,0.5203933717,41.71926367,102.828268,417.171618,15.86569145,39.83263991,180,6.70593764
2023-01-03 10:00:00,-81.859088,148.6374283,1322.423922,10.56569872,77.83899963,3.720772046,7.258403015,30.35957667,143.4776606,21.22149603,6.804602027,180,0.8496702429
2023-01-03 11:00:00,-31.44054046,60.82310788,899.1347086,7.891220081,91.12989946,5.649240558,32.98972305,165.3261809,377.0165251,23.3619998,3.490058912,180,13.03063685
2023-01-03 12:00:00,-20.03808786,-22.32503224,936.0321471,14.410554,81.77584923,3.803654667,17.26822551,277.3440589,428.9153921,17.1634577,59.35284673,90,17.79595234
2023-01-03 13:00:00,-41.15717428,26.3734453,2336.363748,10.90867133,48.5141567,5.682697556,37.44661114,144.5270894,295.4762891,14.41043373,22.3769617,180,6.099492639
2023-01-03 14:00:00,59.17275165,88.42100586,16.3828351,10.43611096,67.71715454,8.003519296,62.2744545,90.57155564,183.799873,21.67606302,3.076201154,270,3.217304296
2023-01-03 15:00:00,-25.7844012,98.29148353,2247.250924,10.42338734,93.03411423,7.581799809,26.91514202,89.31955392,221.0426262,17.55652529,9.578759524,180,3.248414991
2023-01-03 16:00:00,-39.43178826,151.1619051,2431.19529,4.612695253,73.58154342,9.276585075,0,148.6722839,393.3282037,11.29044387,52.45235981,180,6.101840668
2023-01-03 17:00:00,7.685294968,-26.336596,2704.086732,2.966376093,86.32308496,4.160816661,30.41640412,132.9672905,147.3654145,23.3162456,12.3479206,90,4.353648585
2023-01-03 18:00:00,-64.6336395,-74.37207239,1880.64541,7.682545061,87.88346441,7.886155421,8.089108522,78.99308552,167.8967049,19.8371057,28.02252428,180,2.629364805
2023-01-03 19:00:00,54.39545654,50.27913604,1000.365985,2.772650354,96.61087964,6.717615193,25.5111773,134.3244911,81.23138379,10.55218178,40.04845116,0,1.133725361
2023-01-03 20:00:00,-76.58088414,-30.33795626,1281.704198,4.556192772,76.36815202,6.290343063,7.615306256,67.2415683,200.1271491,10.13585109,57.95206622,270,1.204847229
2023-01-03 21:00:00,87.63964859,34.05544342,2909.208247,1.699415197,90.96468298,5.2092951,38.73919592,0,44.17105099,11.3158236,0.8455499293,90,0
2023-01-03 22:00:00,49.00405847,-28.80511256,2643.560479,4.269115257,89.79060559,3.672374093,22.34775654,110.4056745,161.1961861,22.32933088,29.2549578,0,3.973609161
2023-01-03 23:00:00,-54.23117732,-124.9215168,1390.577727,5.440076367,68.092933,3.600997376,28.99955319,0,187.3662111,17.21961537,59.76191042,180,0
2023-01-04 0:00:00,-89.00601892,-11.0063694,2829.189021,0.9327184316,94.11356875,2.711000561,26.8891433,11.16233278,128.4840871,15.02951793,7.303321388,270,0.198858517
2023-01-04 1:00:00,56.78305712,68.7304159,2468.864626,3.139462835,91.77972355,0.9818617841,36.50102016,0,51.57770145,13.73940119,7.423018215,0,0
2023-01-04 2:00:00,37.23432189,107.7421708,2703.269585,0.9979775605,85.13627384,2.540992803,1.153398888,53.3692147,261.311954,17.60286976,5.222538939,180,2.228906594
2023-01-04 3:00:00,41.22129025,-2.402540353,2048.931704,5.775388135,87.45744297,2.781675217,40.86139204,34.33359204,432.6755037,11.24560337,30.47064224,270,1.670512234
2023-01-04 4:00:00,48.8286624,-120.5143595,2572.96213,-1.644488943,98.67038061,0,0,105.3415601,168.4867282,19.2577069,20.90467185,270,3.375008582
2023-01-04 5:00:00,-76.67196269,-30.71242453,2675.298424,5.8866778,73.21146526,2.368411619,6.433759595,0,119.1639841,15.70791082,42.97524338,0,0
2023-01-04 6:00:00,-25.47616886,103.0658144,276.0497536,4.22310744,93.4965271,0.7006295595,47.40964533,24.93196541,143.2340706,22.87660049,34.27779983,0,0.8146719307
2023-01-04 7:00:00,-69.14356929,-31.37066258,2895.65093,8.534408021,96.84172339,1.43116763,2.76739513,114.3589916,431.0817035,21.31640281,34.85039977,270,10.47094234
2023-01-04 8:00:00,65.35861666,70.7510857,1000.839296,7.532778649,100,5.649608209,27.54427714,137.1727683,264.3759872,10.27549263,30.66354432,0,3.726176628
2023-01-04 9:00:00,22.19366283,2.596925404,1319.698529,10.13401526,74.11219934,0,0,241.5519045,66.26438528,12.49747095,59.52389426,270,1.740632272
2023-01-04 10:00:00,-30.43835553,-93.15967496,2375.711278,8.619791391,88.35377032,4.488026707,13.34844034,229.8770035,354.9016029,17.11051771,32.34294234,0,13.9477268
2023-01-04 11:00:00,-78.55949695,106.6141829,1994.688917,1.674412672,82.88886978,8.161394991,3.904510209,99.45216595,78.03009768,19.88020398,4.34178162,270,1.390629449
2023-01-04 12:00:00,-34.02318209,-149.6831565,2679.179737,14.02297524,59.39034844,5.167530678,34.77579636,128.4578899,31.06195707,20.72688924,19.33167829,90,0.8127396419
2023-01-04 13:00:00,-31.46700204,8.960501792,1201.721252,4.459136359,80.14590624,8.783861863,0,329.6046124,128.5867534,22.24364894,46.84064345,90,9.023173672
2023-01-04 14:00:00,41.3291121,-104.7992277,1119.864491,6.551704643,82.33415662,8.007872137,0,259.7442835,84.87699958,10.73827922,37.70731179,180,2.346008084
2023-01-04 15:00:00,24.76034484,-155.8563737,95.06654862,10.30604426,72.33561782,4.099693479,34.10092225,155.8674777,302.8937397,10.277248,41.03686464,180,4.762278714
2023-01-04 16:00:00,69.69829366,1.05621735,1388.17613,9.29953787,66.28523743,9.080795566,6.868665289,72.67326634,242.7986373,19.007586,55.30837377,270,3.031977452
2023-01-04 17:00:00,-5.001313471,-0.1576238634,2172.212311,9.626536123,80.80012022,6.977094472,22.17098568,297.2842589,362.3082107,20.85740421,26.62681727,270,22.42628155
2023-01-04 18:00:00,-68.47303573,74.4843246,903.5361529,6.706187107,100,7.305364517,2.574707941,0,256.2739541,21.80044184,1.171323025,180,0
2023-01-04 19:00:00,38.3840617,88.1102495,1388.179541,7.654710259,74.72983948,6.684101557,0,80.15020924,210.0839617,12.33573377,59.40540021,0,1.809523516
2023-01-04 20:00:00,46.94130875,82.00493593,658.1933055,5.254808496,82.61044011,6.795026229,0,153.6767232,263.5831265,24.53104026,27.27466589,90,9.925449283
2023-01-04 21:00:00,11.02989556,-32.55885615,2318.363418,-3.081391583,88.25499932,9.349483583,0,64.85996521,217.8085704,13.44143632,5.8566975,90,1.732775405
2023-01-04 22:00:00,48.77409239,47.4083234,181.534684,1.491242255,91.34213157,4.908038972,3.060288226,41.5566179,19.50636006,13.7549557,32.91504622,180,0.111355918
2023-01-04 23:00:00,-1.116792654,27.70028735,2116.149165,-1.231590657,86.48553602,3.305343771,29.12301623,51.60874535,340.6688574,12.31433559,35.41219054,270,2.155392024
2023-01-05 0:00:00,4.091909289,-28.2377678,1136.820035,5.727948951,82.45774759,3.028801103,43.22127706,0,481.1030328,10.64871165,33.86000501,180,0
2023-01-05 1:00:00,-13.0426167,34.99656991,124.7882082,-1.312542812,97.4769609,0.4982831662,0,0,211.594745,22.14586187,57.89507586,90,0
2023-01-05 2:00:00,-85.42455719,161.0092356,2560.408762,3.471531703,93.35054399,0,22.52720639,61.35246813,212.4427589,10.08465305,19.17812596,180,1.291046186
2023-01-05 3:00:00,-70.57954314,-110.5582523,1463.16559,-2.550995627,100,3.161477843,8.224916111,0,23.83867044,16.95669793,2.070787596,180,0
2023-01-05 4:00:00,-84.34274658,146.0779545,1797.956909,2.422775627,79.81281226,0,0,10.4279463,445.2991633,11.37950776,55.18513427,180,0.4781814489
2023-01-05 5:00:00,24.55387403,-160.756015,2196.092075,4.443798681,74.89827224,1.09270519,27.4821738,147.6188007,464.6315723,10.67193021,11.47431414,180,6.940404097
2023-01-05 6:00:00,-33.41592341,-68.97988336,1965.223299,0.7230533207,65.00927359,0.3892786504,26.28486639,244.2858772,406.7564199,24.01985393,44.96696282,90,23.05759136
2023-01-05 7:00:00,1.54272441,-76.2677105,2192.570612,5.737485924,76.7726431,2.257286166,35.40773869,189.1982478,54.0663903,22.38099743,12.24058099,90,2.180311441
2023-01-05 8:00:00,73.36196531,45.49143884,2286.845054,9.316963972,69.52506918,0.5744202692,16.39741981,85.73002422,450.2116169,15.92314389,49.73852691,270,5.78469583
2023-01-05 9:00:00,-45.12739875,-132.7590174,1767.454592,11.96302435,75.05825056,4.612345242,0.9362967358,231.371943,12.95387603,16.87890594,54.38295241,90,0.4607664626
2023-01-05 10:00:00,-16.13107385,137.6451403,1096.913493,12.42277383,70.82849251,6.038265633,34.61205364,220.3550799,222.8425873,23.02168839,6.321402273,270,10.35297295
2023-01-05 11:00:00,45.99920494,118.278507,729.4264491,10.61316439,53.12121894,7.419846714,10.66926972,199.0494248,250.8112034,21.9525538,8.836472734,0,10.22037452
2023-01-05 12:00:00,-48.81633021,54.74369509,2708.70971,11.73502977,57.73399873,6.619456789,43.67837716,109.7878234,417.1670484,20.37422506,55.51732526,90,8.421139412
2023-01-05 13:00:00,-76.14361623,-14.97102055,2909.774534,6.895151678,70.4338145,7.35513582,21.67877912,54.47883254,375.6787475,18.0484807,46.24226425,180,3.546467151
2023-01-05 14:00:00,-37.84473848,155.8641752,1072.988265,4.621191032,77.85401775,6.584547482,29.93074375,242.9173073,398.7513514,19.11733656,2.333812335,270,16.40056704
2023-01-05 15:00:00,-60.98016829,119.0687597,336.9321872,8.912071219,99.04326394,7.787311492,29.36498216,0,434.0825738,15.9003753,10.93196959,90,0
2023-01-05 16:00:00,77.34557742,-0.2465466908,667.6119813,3.886364019,81.2978913,8.205849584,1.334937508,0,238.5593893,17.92145537,24.72457298,180,0
2023-01-05 17:00:00,55.46166832,72.6744076,2012.002038,-0.01476401475,85.70303272,10.10000553,23.38727817,101.9441824,390.3459244,18.09546693,51.85190133,270,6.683433197
2023-01-05 18:00:00,24.01267617,24.09478278,518.8001099,4.506691814,76.14609032,7.627140343,33.12581455,112.7757742,34.94851411,22.97259421,9.063454077,270,0.845649964
2023-01-05 19:00:00,66.86290623,31.65920582,2340.366819,3.145702555,74.63620564,2.119555848,12.89144156,51.07066673,222.828665,13.27981088,43.44840866,90,1.469804897
2023-01-05 20:00:00,54.66097384,-60.848615,2769.09072,0.4613118479,90.91016302,5.897146447,60.20515876,0,16.03620476,13.69932448,5.022860183,270,0
2023-01-05 21:00:00,-56.4173894,-13.64954234,2890.954545,2.967536919,93.88830658,7.071407795,11.90395534,34.34365554,457.7422176,13.16406354,28.03013829,90,2.068239056
2023-01-05 22:00:00,70.66061973,-151.8762849,27.97651792,2.629108806,100,2.910329444,67.18559183,0,479.2484772,18.68751661,43.73964373,180,0
2023-01-05 23:00:00,7.081603545,-51.354471,2874.462495,1.827217041,88.89232582,3.186499634,40.96486908,38.17293534,42.88559108,20.42736573,3.882805702,0,0.3002652832
2023-01-06 0:00:00,55.33922793,70.49826553,2220.583257,-0.2924438955,81.37176114,1.65282078,40.05178759,0,266.7806956,13.57753796,12.25432305,0,0
2023-01-06 1:00:00,71.29643399,163.157771,252.1506968,-0.6865323054,88.88318336,1.94458673,67.54171433,0,163.2446636,20.15442297,47.50854473,0,0
2023-01-06 2:00:00,-32.75937451,166.7030806,1245.721406,-2.570644276,96.27765586,3.172778033,41.49804094,41.63666178,171.924608,19.42136688,9.811113288,0,1.304835519
2023-01-06 3:00:00,-70.19065359,20.06023288,2100.136424,1.626390983,90.75158441,2.004828822,34.93426678,36.80825819,225.8993306,14.81617256,40.05214352,90,1.213047536
2023-01-06 4:00:00,-48.97167074,38.38401065,2870.056478,5.123716917,81.91993497,2.960933749,7.207447831,119.916225,63.40791666,13.44728265,38.53120123,90,1.011169153
2023-01-06 5:00:00,-13.12059805,-113.1403732,492.4241808,3.710878395,84.5039902,3.429369496,16.29557024,196.532813,91.20432919,23.2270893,31.22362468,180,4.162423521
2023-01-06 6:00:00,57.24265787,70.31091891,383.1998458,5.770457905,83.79796309,5.583891797,7.702269044,100.4562771,289.1069614,18.54503304,12.10263241,90,5.12532682
2023-01-06 7:00:00,64.93150499,-154.5628346,1417.04116,7.432769601,70.37871804,4.260692433,9.409156393,97.05249931,10.35919881,20.55848818,25.01641005,90,0.2059108146
2023-01-06 8:00:00,-88.7486165,-77.51315311,2904.296681,7.538384143,57.03235875,5.11177876,50.96076527,0,300.30071,23.8800823,37.30608685,270,0
2023-01-06 9:00:00,1.934514464,60.61080502,2914.137646,6.926800557,78.70977995,2.065160075,7.649292206,394.0959059,160.1396767,13.08096325,52.90345642,0,7.604603534
2023-01-06 10:00:00,-14.86601943,-68.28835264,683.7442232,9.694220477,83.50905646,4.183557466,30.0551482,225.6195751,416.271001,15.25831405,47.87130876,90,13.6389691
2023-01-06 11:00:00,-50.02059412,-162.0551253,958.0414439,11.07729584,59.50908324,5.536606202,45.86203917,151.3661608,300.4032474,16.51675083,36.44067928,90,7.462911846
2023-01-06 12:00:00,-68.42423388,119.4733474,2724.095957,12.09475997,66.20579236,7.248283459,34.35586671,77.21949602,354.3375092,13.49341766,13.70825735,0,3.54378603
2023-01-06 13:00:00,-29.22926915,-68.28119743,2204.524473,16.64136052,45.44607773,9.977431733,36.39085184,124.7559558,58.09816544,22.6063081,13.00196179,90,1.566946651
2023-01-06 14:00:00,79.7237467,-157.2821191,2916.949286,10.08579582,68.52016991,9.143644948,0,0,133.66532,11.25104664,48.83323578,270,0
2023-01-06 15:00:00,-31.82347224,-153.0762608,2679.445089,10.30792007,60.23551065,6.773131656,32.01501363,176.0334955,498.3381349,13.58739148,39.86532608,90,11.74318066
2023-01-06 16:00:00,3.382311914,-89.36683244,645.2881509,5.828128982,53.30656513,9.171744795,35.04669595,215.0906982,217.3924712,12.86551205,21.48363121,0,5.949464824
2023-01-06 17:00:00,36.5434126,-115.914259,2279.180578,7.028229375,68.50980344,9.062530319,33.45007283,223.4664549,180.0737375,24.30087593,58.28887486,180,8.610893761
2023-01-06 18:00:00,-24.54667157,98.7480424,145.6956947,2.378172295,77.62772406,8.207330323,13.06290709,245.9872103,437.0538241,19.41031243,53.38564665,180,19.1537416
2023-01-06 19:00:00,84.92077489,-64.1937432,2453.498336,-0.03449944319,80.87347781,5.622317973,2.585559226,0,17.50422982,20.74322815,40.29070191,90,0
2023-01-06 20:00:00,83.24051309,109.6904826,1804.670287,-0.2502525031,80.37537368,4.193402787,0,29.69357007,267.8519075,11.62631651,22.15378284,270,0.9160397171
2023-01-06 21:00:00,-44.67918675,-117.4154408,2868.302888,1.934989594,81.8533877,5.621419649,0,40.96807897,105.9183497,12.91015836,18.52539507,270,0.5490099301
2023-01-06 22:00:00,-0.4952689394,-2.563495364,2880.097366,-3.986999937,100,5.17535118,36.60049597,105.1864293,184.7082429,22.14832707,56.36302867,90,3.855619719
2023-01-06 23:00:00,-35.84190423,67.69336808,152.4453271,1.383283083,77.59907707,4.42647372,0,89.60076863,100.6887589,18.51596288,26.60796933,0,1.667544768
2023-01-07 0:00:00,-38.72871101,54.71670739,481.5644567,0.6619471269,99.12323444,6.065491765,21.31063503,0,19.87355701,10.67682287,48.0010293,270,0
2023-01-07 1:00:00,-83.36034948,36.40658757,1452.621142,-3.256609471,100,1.934785661,7.688220385,17.54304637,208.8395549,18.48504649,56.38332476,90,0.6066934613
2023-01-07 2:00:00,19.72158012,152.9357767,2638.480575,0.1512763486,80.73269078,4.577760085,34.04573317,0,394.8123076,17.13078155,29.52040179,180,0
2023-01-07 3:00:00,0.4822241812,-97.73094683,2443.335427,0.9860461184,71.14456465,2.498919355,45.46054851,11.03473423,476.0252619,12.30540548,39.18650433,270,0.6380893118
2023-01-07 4:00:00,-80.73382478,-2.261086394,2893.110079,5.247933744,83.52673372,0.217042409,22.8176926,57.42452693,312.3026343,18.89411248,5.175320054,270,3.075335394
2023-01-07 5:00:00,-39.84363644,138.237318,1854.252351,1.769928401,99.17788463,0.2445074813,12.57474691,137.3424344,195.0297091,12.60726447,39.15488486,90,3.333947318
2023-01-07 6:00:00,73.48785947,-151.9582444,769.6905587,9.380050657,49.83819934,0,6.294002775,51.77026669,385.1577815,22.17175159,12.90501177,0,4.225660678
2023-01-07 7:00:00,-46.87885968,-159.8802234,75.31991852,5.843159241,76.5075619,2.140333953,7.428996533,247.2264603,253.1067677,19.27733994,40.23151557,270,11.87091478
2023-01-07 8:00:00,-63.91892302,-96.01117648,668.7794722,6.904175484,79.46948357,1.036552809,23.93539484,78.79042358,184.4425197,23.0696758,6.06273277,180,3.064202996
2023-01-07 9:00:00,-1.89850315,47.88763903,2025.819594,2.965445367,99.23588748,5.384345428,13.2762316,327.1176729,90.36575658,16.36999395,29.71249152,270,4.838947921
2023-01-07 10:00:00,87.41708174,-86.44333448,2778.82447,0.1088624565,66.72572018,3.500152883,11.63618959,0,398.2688622,17.67881334,31.26101391,180,0
2023-01-07 11:00:00,-46.43005113,-111.5136418,962.7110019,9.00399302,79.84415563,4.952488569,52.32808261,130.3389684,250.7124695,21.40876688,29.01116348,90,6.99483035
2023-01-07 12:00:00,30.98439853,-14.83116647,2627.112991,5.488006482,86.72510988,5.968117895,13.82909473,216.683596,481.9380669,18.19414286,45.40344915,0,18.31730921
2023-01-07 13:00:00,47.09153076,40.89530476,1184.694745,6.922739412,69.51140043,8.132694491,6.349297192,200.330056,401.1528906,18.5797628,45.27123606,90,14.40402531
2023-01-07 14:00:00,-47.22524208,-90.51922547,924.8137481,8.927162602,78.58843281,7.118714711,10.59495418,245.6847408,210.5880435,18.30008481,42.382671,0,9.247891283
2023-01-07 15:00:00,41.07894275,-71.75117278,1526.532728,12.36463407,75.80825835,5.233891424,57.27919749,23.09740341,370.6841704,17.36973248,37.89783057,180,1.473062726
